"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TXN",1873.94813443613,1.84312230323161,0.533463490204585,3.45501114335823,0.00055027007901469,0.00930403330481687
"PRR15",11.8301095777641,3.77960982011513,1.09426424842559,3.45401928789429,0.000552297873623778,0.00933066514201614
"SLC67A1",198.749414661045,2.55757195300627,0.740511012744811,3.45379327111728,0.000552760925405244,0.00933083983089885
"AFAP1",761.662971253606,1.63609023557075,0.473791759218752,3.45318423914452,0.000554010480160513,0.00934427987445854
"OTOA",29.8779535813378,4.28392790786869,1.24093287421674,3.45218343141457,0.000556069559484574,0.00937134071180421
"TSPO",269.931895261747,2.22608087266103,0.645173013796195,3.45036265475951,0.000559833949253712,0.00942707314384661
"FN3K",737.182995560803,-2.16733150096748,0.628596035701242,-3.44789241082258,0.000564979041167131,0.00950594532040468
"DHRS12",480.491396744916,-1.62148501581256,0.47040162266705,-3.44702258172321,0.000566801203974138,0.00952105918101953
"SLC39A4",297.287286818946,2.86482646026734,0.83108666795433,3.44708508839269,0.000566670079491653,0.00952105918101953
"VWA3B",9.6067660050577,5.80889046082238,1.68599008662343,3.44538826586815,0.000570239663314145,0.00957101767147218
"FBN1",16206.6926908331,2.2559151987326,0.654872150146886,3.44481773767078,0.000571444572310212,0.00958343700560274
"CXCR4",1084.8699716253,2.96238251328886,0.860047914834514,3.44443892275335,0.000572245907694121,0.0095890734987671
"TLR7",62.428786657354,3.8452590738988,1.11649124692043,3.44405662337703,0.000573055674765953,0.00959484200861175
"CRP",229.501831292411,4.86499054151003,1.41278588294789,3.44354413519395,0.000574142875102443,0.00960524253144193
"CXCL10",51.1685297113206,5.10260065618608,1.4822556010888,3.44245665352045,0.000576456240243063,0.00963612292591222
"UMAD1",446.230041101868,-1.92116729670921,0.558213756720418,-3.44163373542839,0.000578212573159399,0.00965764938848328
"RCC2",1118.48626388776,1.11787075335525,0.325074091423039,3.43881835818313,0.000584259112770979,0.00975074054520053
"PODXL",1882.88369366014,-1.65604866774909,0.481607858894032,-3.4385831484396,0.000584766924190696,0.0097513196395586
"GLI1",96.743923216469,2.49330497315701,0.725229495551776,3.43795307340614,0.000586129264365921,0.00976613602897817
"SNORA71E",43.7265251438349,-3.62111807661613,1.0536672202196,-3.43668096257321,0.000588888815705587,0.00980419012965093
"THSD7B",71.3612448721784,3.68846856545593,1.07342153619899,3.43617902293716,0.000589980981922287,0.00981444553543201
"SNHG12",477.394642866151,-2.7001535444056,0.785954237742994,-3.43550987416209,0.000591439909647761,0.00983078062721775
"MCU",357.027048698166,2.17044986892026,0.632001144655407,3.4342499017208,0.000594196114188886,0.0098686350600702
"ASTN2",253.918095360134,-2.06814581162445,0.602430853199724,-3.43300114965858,0.000596939566800683,0.00990621691733404
"PDS5B",1486.19485922471,0.673398763348441,0.19619680299719,3.43226165289802,0.000598569761778717,0.00992527864844821
"ENKD1",173.35456231511,-1.62772511765406,0.474422694707526,-3.43095963960478,0.000601450079555904,0.00995701814435883
"IFITM1",1080.88636054972,1.69386008761157,0.493679010052632,3.4310960221521,0.000601147769933606,0.00995701814435883
"TRMU",894.972086583186,-1.38573375120067,0.403931699415935,-3.43061402015334,0.000602216823697455,0.00996171023533568
"BACE1",2025.51186235003,-2.62482701180708,0.765267032421756,-3.4299491557876,0.000603694359966896,0.00996216529485803
"IGFBP7",6222.26850211241,2.06720782625906,0.602622078671496,3.43035527476243,0.000602791436271646,0.00996216529485803
"TM6SF2",16.0904995805541,4.75472450608726,1.38615118321105,3.43016300362911,0.000603218755606479,0.00996216529485803
"GMNN",879.633414157389,-2.51741594630149,0.73403758056985,-3.42954640598532,0.000604591035982292,0.00996898067410482
"MAN2C1",1535.15304966755,-1.05727181182973,0.308444722905655,-3.42775133861869,0.000608602640847535,0.0100111005830076
"SAT2",452.677227808712,-1.15883692629174,0.338062855002116,-3.42787416347321,0.000608327365131654,0.0100111005830076
"SINHCAF",397.884486105871,1.69571778379034,0.494640509356511,3.42818218830547,0.000607637527822854,0.0100111005830076
"PELI2",654.645698174061,-1.92777460894728,0.562495516020317,-3.42718218020008,0.00060987975556963,0.0100241081675005
"ARID3B",173.90844672228,-1.22248111748767,0.356766007019912,-3.4265627706494,0.000611272460743895,0.0100315592490713
"FAAP100",286.068646263178,-1.04001269470478,0.303516192529807,-3.42654764490909,0.000611306507051261,0.0100315592490713
"POLR2J2",2833.60766776382,-1.91993335807879,0.560403723240846,-3.42598251663231,0.000612579811350878,0.0100444570340119
"MSRB1",275.121884809958,-1.93612183600737,0.565404974369614,-3.4243098730534,0.000616362962522161,0.0100984555012275
"POF1B",807.145371310572,2.18148811240492,0.637148095898812,3.42383211445926,0.000617447532132658,0.0101081899005451
"NIBAN1",1867.70319767063,-2.09292807098464,0.611709908056176,-3.42143889353586,0.000622907209577816,0.0101894765846098
"TMEM50B",676.657829458067,0.7318717361202,0.213953780761916,3.42070017886065,0.000624601497005121,0.0102090891790425
"FAM3D",131.581246794021,5.88982413528564,1.72193200239121,3.42047428534145,0.00062512045304456,0.0102094751645812
"CDK5RAP3",4833.10450318254,-1.89107156726628,0.552957877409262,-3.41991975252509,0.000626396109543461,0.010222209195408
"FGFR1",6327.22816679953,-2.2204783382969,0.649516376752245,-3.41866412883981,0.000629293522776704,0.0102532559667594
"SLAMF8",78.8584508576992,3.21306790622213,0.939803540870919,3.41887188810181,0.00062881324885427,0.0102532559667594
"SFRP2",2421.39525979146,3.53241842656639,1.0338934143527,3.41661759087416,0.00063404274487086,0.0103224763147972
"CCZ1B",1181.26124083371,0.901935928279479,0.264032212493837,3.41600715973446,0.00063546576175485,0.0103293255642975
"ZNF664-RFLNA",23.7649556969605,5.53148145051964,1.61920962994214,3.41616140877158,0.000635105901261187,0.0103293255642975
"SIGLEC12",21.2191888998747,5.40364158718755,1.58219794263174,3.41527532149323,0.000637175714696654,0.0103489587514679
"LINC01559",33.7432910607895,6.12412017383026,1.79332877511093,3.41494557987641,0.000637947559615778,0.0103533363395597
"IGLV7-46",117.930013476378,6.63836479355573,1.94422549311414,3.4144006531479,0.000639225007025201,0.0103659060737973
"SERINC2",1047.41457463612,2.03252593991096,0.595370768362454,3.41388265584712,0.000640441530499214,0.0103774688562259
"MAMSTR",13.8264624266526,-1.75620106348404,0.514672066082411,-3.41227196737511,0.000644238026058214,0.0104307855106723
"SCN1A",29.6903816605278,-3.58777080194355,1.05178124486942,-3.4111378382574,0.00064692378778231,0.0104597661965936
"TINAG",11.9206313816973,6.78260062710487,1.9883982376361,3.41108762758125,0.000647042933416954,0.0104597661965936
"EPHX2",1535.81458732499,-2.01498795355013,0.590824398600366,-3.41046842060609,0.000648513937238324,0.0104681656879863
"SNORD83B",32.282154332936,-2.60483004139401,0.763780922215423,-3.41044135252611,0.000648578311753847,0.0104681656879863
"KANK1",1514.60904423104,-1.18426988853808,0.347273707508576,-3.4101916238759,0.000649172507977917,0.0104695575601978
"DTNA",1647.75376932488,-2.54106273122518,0.745422339564825,-3.40888996257967,0.000652277843707112,0.010511414102148
"BST2",498.563653683122,2.38954677887072,0.70111456573802,3.40821157574354,0.00065390172210045,0.0105293503079784
"SNORA80B",60.9795028170201,-2.63844837698642,0.774435164190026,-3.40693256064367,0.000656973576069978,0.0105705561095849
"PERP",853.708245438696,2.50579416934209,0.735659085818808,3.40618938533611,0.000658764643949131,0.0105911061438655
"HP09053",61.2788923113924,-1.76019629908671,0.516836979580916,-3.40570889589594,0.000659925049116693,0.0106014927414997
"AASS",2609.53996742519,-2.60812545648397,0.765973934401581,-3.40497938552123,0.000661690485872567,0.0106050564574802
"DHCR24",1721.07247678276,1.96369166082914,0.576695278705589,3.40507670747142,0.000661454710276529,0.0106050564574802
"LOC100652758",34.9060813890577,2.01442289924958,0.591590374132416,3.40509749199991,0.000661404367067461,0.0106050564574802
"FHL2",673.772528616311,3.14128684541981,0.922829690015549,3.40397245494657,0.000664134502627054,0.0106359566694998
"IFI6",630.088079484468,3.74170348546109,1.09930233339495,3.40370739858768,0.000664779240162527,0.0106380162414517
"APH1B",61.1556942755703,2.26425851920027,0.665288399431659,3.40342402052189,0.000665469188084764,0.0106407955280179
"HCP5",11.2642836230205,4.70350185283307,1.38210957620445,3.40313238097217,0.000666179945603449,0.0106439029913432
"MSR1",576.939351774582,2.16926233443377,0.637786164547607,3.40123767967352,0.000670814755659875,0.0107096537017085
"CD1E",14.7608521347202,6.23623086047048,1.83399841676361,3.40034691604332,0.000673004082190718,0.0107362903545146
"FANCC",786.670387418463,-1.32101234787752,0.388541685547105,-3.39992437624139,0.00067404492540534,0.0107445784667668
"IGLV6-57",59.501980559157,7.14866734624602,2.10299931736186,3.39927230942413,0.000675654100083404,0.0107481131350032
"LEPROTL1",138.724584473064,2.10490889818056,0.619269595209905,3.39901864141593,0.0006762810679757,0.0107481131350032
"LPCAT2",503.540598218167,1.58528149265889,0.466397847508917,3.39898972760286,0.000676352565916219,0.0107481131350032
"ZNF843",4.93958606109923,-4.93563830863537,1.45190911746602,-3.3994127106588,0.000675307315610927,0.0107481131350032
"RHBDL2",72.7571753488385,3.26551438998118,0.960958716562368,3.39818384879518,0.000678348168841577,0.0107693534783164
"ZSCAN26",228.644073531051,-1.29925766121028,0.382356347987506,-3.39802822170677,0.000678734179240843,0.0107693534783164
"RACGAP1",250.920728705564,2.04330699578063,0.601358837741865,3.39781652407963,0.000679259592277307,0.0107693995818674
"DDIAS",14.1792859105421,5.46392171906926,1.6084484731053,3.39701383689371,0.000681255220815301,0.0107927373990962
"GADD45B",432.861594288179,-3.05105457184258,0.898587910909322,-3.39538795792955,0.000685314167040191,0.0108455248830063
"TSC22D1",1236.17913224503,1.16303041377101,0.342545522399858,3.39525796636568,0.000685639654677463,0.0108455248830063
"LTBP1",2665.96318167088,1.84463056530431,0.543379989642882,3.39473407277406,0.000686952896003075,0.0108579648309198
"MRO",26.224001044548,-3.61867158044459,1.06708437102886,-3.39117662922526,0.000695932346110337,0.0109914648166132
"JCAD",2183.24365798474,-2.08680880100196,0.615878983720515,-3.38834228178332,0.000703164555574541,0.0110971858001125
"CLEC2B",222.370657489313,2.52775545113158,0.746086670520513,3.38801851180115,0.000703995127145602,0.0111017930876802
"GMPPB",332.435022241422,-1.18407064965335,0.349611794916004,-3.38681551043731,0.000707089196368083,0.0111420607235035
"GAP43",36.7669375688174,5.18188222314097,1.53074841006155,3.385195234619,0.000711276450885181,0.0111915313615731
"TLR10",8.19314109927306,5.14525350435259,1.51993475930796,3.38518049728349,0.000711314641873792,0.0111915313615731
"PNPLA3",51.365126240451,5.10342518849624,1.50810617052168,3.38399596013249,0.000714390542998642,0.0112227922879154
"SH3KBP1",808.603995387262,1.69458368688351,0.500736423627472,3.38418298914124,0.000713904062465244,0.0112227922879154
"CEP55",89.7505947313064,5.66058258178405,1.67306029475587,3.38337034207726,0.000716020075286549,0.0112398246547837
"NTM",196.448530197821,2.50177745581585,0.739781158307027,3.38178044645138,0.0007201767909029,0.0112964717178841
"ECT2",479.141836088377,2.70132918928753,0.799117910773214,3.38038874222425,0.00072383373301605,0.0113451992936835
"SNORD116-19",215.59732908998,-2.5875614732555,0.765573918327193,-3.37989763145199,0.000725128323579728,0.0113568540101077
"TMEM87A",1002.97748073097,0.929582925007647,0.275067631020009,3.37947042900162,0.000726256197842905,0.0113658819238725
"PKP3",601.270671366535,2.02084859190547,0.598025039264646,3.37920397846615,0.000726960489536107,0.0113682721167137
"MAGI3",1539.69749915913,-1.13417301244289,0.335773033932071,-3.37779660016514,0.000730691060502393,0.0114179480273046
"PDP1",523.798345742336,1.93206444711834,0.57211625690972,3.37704867460743,0.000732680833390015,0.0114356997836744
"PTGER4",343.411256664202,-2.04779453382753,0.60640309980914,-3.3769526153017,0.000732936752910286,0.0114356997836744
"OBI1-AS1",43.5248440458277,1.78497316683387,0.528625198684875,3.37663276604022,0.000733789488361166,0.0114403442848805
"FAM114A2",638.536696213523,-1.15031986381818,0.340727675609727,-3.3760681804309,0.000735296953544362,0.0114465298410142
"PKD1P4-NPIPA8",4934.368452885,-1.13375739503455,0.335802300205947,-3.37626452927575,0.000734772368681127,0.0114465298410142
"ARHGEF3",1040.00646306574,-1.02365034488578,0.303264086087407,-3.37544203829906,0.000736972140762369,0.0114466712835367
"IGKV1D-17",70.1079483173396,6.98037580777192,2.06777540127017,3.37579013827329,0.000736040393395967,0.0114466712835367
"KLRB1",31.8107146739784,4.74071920294695,1.40444142515107,3.37551934744236,0.000736765115421202,0.0114466712835367
"SEL1L",6659.59119726354,-2.84835099185568,0.844169537778078,-3.37414567144032,0.000740451727385536,0.0114920561394151
"BLM",87.7598140532483,3.95399291044125,1.17211622268489,3.37337956246702,0.000742515212230592,0.0115056641693244
"LAMA3",6681.43725436396,2.53283520083419,0.750857977673663,3.37325469815413,0.000742852035157599,0.0115056641693244
"SPATA31F2P",8.91563874292223,4.89462297361573,1.45103311256223,3.3731986756476,0.000743003202628245,0.0115056641693244
"CMTM8",180.153823916574,-1.66864579207707,0.494863825450073,-3.37192921822373,0.000746436291558709,0.0115335950252504
"LRP8",258.143076491664,3.96464695765759,1.175786356971,3.37191100590002,0.000746485651529961,0.0115335950252504
"NSUN5P1",568.724541087617,-1.53109495953994,0.454037707846325,-3.37217577544938,0.000745768357769166,0.0115335950252504
"KIF26B",493.606578276902,2.86610823964982,0.850076227466438,3.37158968460034,0.000747357011636461,0.0115384085144862
"MIS18BP1",499.811274401217,0.928401072785762,0.275440148196673,3.37060911005194,0.000750021979937517,0.0115708855003684
"POLR2J3",4232.23992236826,-1.79413492546781,0.532666961032297,-3.36821139045458,0.00075657562771326,0.0116632612287195
"CCDC183",360.061703416923,-3.06543567452332,0.910302283091562,-3.36749202046655,0.000758552215716797,0.0116785661580957
"PLPPR3",13.1163222143549,-2.70846921259138,0.804311602748721,-3.36743769869193,0.000758701668317411,0.0116785661580957
"TMOD3",794.916737908141,1.26080342216796,0.374464931335438,3.3669465860838,0.000760054081765057,0.0116906527457161
"COL11A1",5509.46459403174,3.37384335681836,1.00261008740991,3.36506025541211,0.000765269448672205,0.0117533298111645
"H2AC8",458.029699850933,2.96860862525522,0.882164810303476,3.36514060704142,0.000765046614952304,0.0117533298111645
"CHRNB1",363.163916872021,-2.42764446420534,0.72150565035982,-3.36469224183435,0.000766290805998652,0.0117602530174521
"FADS3",488.749806221566,-1.88733955411466,0.561037142043635,-3.36401890833793,0.000768162802236626,0.0117802109500737
"KLRC1",36.6685455104811,5.07441980161234,1.50867242335145,3.36350007004153,0.000769608167517962,0.0117936014429091
"ALDOC",155.303859681338,2.56599204644748,0.763173185462795,3.36226703889162,0.000773053247655986,0.0118375932298941
"TUBGCP6",1940.2932878717,-1.43602033825643,0.427245757720854,-3.36111081808486,0.000776296721843696,0.0118784348432965
"NKX6-2",8.40963787694702,-4.22679417315298,1.25786884943453,-3.36028209542919,0.000778629253326255,0.0119052874928097
"CIP2A",117.616681637206,2.05537917813211,0.611769186037694,3.35972982137983,0.000780187300378142,0.0119114373689584
"SNX16",99.9362609606981,2.44146307875197,0.726649961699634,3.35988881502366,0.000779738459319545,0.0119114373689584
"TGFB1",668.346815156935,1.80761119943943,0.538111132166347,3.35917822804052,0.000781746315323168,0.011926405111122
"B3GALNT2",998.885257341469,-1.61362718501724,0.480639959233409,-3.35724725757482,0.000787226790556415,0.0120011326776319
"IGHM",3265.95389376373,4.61173594467913,1.37394604766536,3.35656261940962,0.000789178477187175,0.012020208651907
"RARRES1",343.202116434231,3.23811183921252,0.964757608862112,3.35639937894009,0.000789644486666441,0.012020208651907
"BHLHA15",683.220149263899,-4.74782830253731,1.41535216172362,-3.35452082593734,0.000795025684453568,0.012091188505441
"GPR137B",234.027605318621,1.55092791840931,0.462361446918129,3.35436254200478,0.000795480646905926,0.012091188505441
"NDOR1",202.547051981594,-1.26242896223014,0.376485014154471,-3.3531984402231,0.000798834106409042,0.012133212798229
"MKNK1",2305.77822480492,-2.4849677290429,0.741807900314737,-3.34988037737071,0.000808464668092405,0.0122704457099062
"CLDN4",229.484525921198,2.48183913034751,0.741006051345703,3.34928321548842,0.000810209307567816,0.0122878764078589
"GRN",4924.52853872094,2.06440358905798,0.616432634537102,3.34895246194777,0.000811177123902082,0.0122933287605785
"KLF9",375.294373541056,-1.55755540322689,0.465115064965035,-3.34875285827171,0.000811761702156486,0.0122933287605785
"MIA-RAB4B",278.142516837861,3.46727903605677,1.03579402133364,3.3474599820459,0.000815557617981727,0.0123417460089731
"FICD",128.034155526699,-2.43847490741934,0.728636080712107,-3.34662936954231,0.000818004998544455,0.0123606312499998
"PPT2",178.356880898851,-1.41282697393396,0.422157688222059,-3.3466806677954,0.000817853652224678,0.0123606312499998
"SCAMP2",629.91465602482,1.46526313682556,0.43788844704397,3.34620186195145,0.000819267294226396,0.0123706360449086
"DEF8",405.18841681841,-0.882551461304614,0.2637834187483,-3.34574275173353,0.000820624914957518,0.0123730066731451
"SNORA71D",2740.22996281519,-2.54206353497266,0.759748933785999,-3.34592576827319,0.000820083472377392,0.0123730066731451
"IFI27",1613.70667696065,3.05676732739129,0.913750802671203,3.34529646207186,0.000821946624780333,0.0123838756457218
"IER5L",78.2044421790203,2.81060436852805,0.840347771345216,3.34457288323485,0.000824093738305627,0.012395875343338
"IGHV3-64",25.2786789872688,7.53852815431262,2.25386846106319,3.34470635023508,0.00082369730369582,0.012395875343338
"RORB",17.0395034304836,5.16431943095174,1.54415984014316,3.3444202450395,0.000824547333740062,0.012395875343338
"IFNAR2",477.699187233357,1.37865257789983,0.412251018996556,3.34420659833797,0.000825182617355565,0.0123963840570813
"LGALS8-AS1",6.00838415205457,4.15750283177364,1.24332806668503,3.34385022197592,0.000826243321597221,0.0123984876716115
"PRXL2B",94.3736112956888,2.09834790192324,0.627542283233637,3.34375540578836,0.000826525741632824,0.0123984876716115
"CTNS",569.989207302639,-1.30122643795717,0.389269091520315,-3.34274276150502,0.000829547600483299,0.012428328212808
"GSTT2B",289.2976468723,-2.49791370052718,0.747277677195059,-3.34268475662649,0.000829721004358051,0.012428328212808
"SLC9A6",317.585465483953,1.30049620472332,0.389115321682396,3.3421870901933,0.000831210145949788,0.0124415920974372
"LUZP6",283.591149704856,1.30289808908342,0.389941459523925,3.34126586763591,0.000833973216920005,0.0124558130245929
"MTPN",283.591149704856,1.30289808908342,0.389941459523925,3.34126586763591,0.000833973216920005,0.0124558130245929
"PYGB",2667.08794323493,2.24947324624252,0.673194336038675,3.34149164040693,0.000833295257784145,0.0124558130245929
"FOLH1B",7.47830947146051,5.10635010285612,1.52859682032752,3.34054737976101,0.000836134126341558,0.0124790445170354
"NDC80",81.3552507622106,2.73152846672248,0.817910940987562,3.33964045452721,0.000838869191671044,0.0125020542469803
"NEFL",64.8489572051063,6.74305161186657,2.01909904387486,3.33963389875415,0.000838888992459064,0.0125020542469803
"OSBPL10",373.275452790899,2.05105864678093,0.614361785858003,3.33851924711832,0.000842261950760845,0.0125432522161357
"MEG3",734.351298220372,-2.45813232336614,0.736557869624835,-3.33732409188458,0.000845892485954705,0.0125882238469404
"DUSP1",3522.93668733332,-2.7014401475115,0.809523030528435,-3.33707633462641,0.000846646914666494,0.0125903604315953
"FAM135A",759.576877099436,1.5082477676238,0.452066437728476,3.33634094847292,0.000848889865502745,0.0126146135673231
"POM121L9P",92.8441779340857,3.40498916749478,1.0206668475476,3.33604366172575,0.000849798162638472,0.0126190129179694
"FGF19",10.6640711884636,5.98723496086777,1.79572309203506,3.33416381814333,0.000855562530584758,0.0126954638717656
"MAP1A",767.525700842232,1.88072794088945,0.564228376018333,3.3332742925151,0.000858302799142866,0.0127178137980831
"USP36",1678.12227767429,-1.86647011299586,0.559938480670989,-3.33334853278743,0.00085807378398373,0.0127178137980831
"DIP2C-AS1",373.637046133841,-3.04320235894516,0.913052066303956,-3.33299980499915,0.000859150025958505,0.012721222115683
"IGHV3-7",517.188149928581,4.21502292803839,1.26508904185636,3.33179941378147,0.000862864245128702,0.0127670459126688
"SNX33",124.963085665776,-1.0279743858062,0.308704601963816,-3.32996132635137,0.000868580471820406,0.0128424046662054
"IL18R1",70.0309382584706,2.77438895242997,0.833224327371185,3.32970229179834,0.000869388854434176,0.0128451424220378
"IGFBP7-AS1",632.137204487136,2.00605849272029,0.602989264261516,3.32685606795523,0.000878317273355162,0.0129492112454387
"SYNGR3",8.11270998251726,6.12554126419203,1.84121667718696,3.32689864266857,0.000878183095264569,0.0129492112454387
"UTP15",161.654120597466,1.07649675296509,0.323565590055857,3.32698156432287,0.000877921814660521,0.0129492112454387
"MYO7B",514.725401157807,3.41660413740231,1.02709870682092,3.32646133688299,0.00087956220964375,0.0129515353388353
"ZZEF1",2896.13098366519,-0.880615937662252,0.264734822489071,-3.32640764589482,0.000879731671164399,0.0129515353388353
"LOC101927330",2.65488037201682,-3.96805754212187,1.19342070407914,-3.32494444629538,0.000884361545777442,0.0130104038686787
"HNRNPAB",693.743691101502,1.29346203261358,0.389111693815431,3.32414073689369,0.000886914254295484,0.0130386517084766
"SNORA50C",8.8411634781151,-4.43161406339734,1.33411115234469,-3.32177274405421,0.000894475139063791,0.0131404327093684
"H2BC6",638.904646062079,2.20385402565773,0.663622990467538,3.32094285055596,0.00089713905581746,0.0131701802560211
"GMDS",872.478503322449,1.97575966979385,0.595161760727251,3.31970197040145,0.000901135939765608,0.0132100375921116
"MSX2",33.9030477728346,3.6514665478905,1.09992986174194,3.31972671612692,0.000901056072583463,0.0132100375921116
"NADK2",665.226923322163,-1.24124967563598,0.374057169784862,-3.31834215702877,0.000905534857022525,0.0132650880867742
"TMEM175",433.989435251755,-0.945309629187834,0.284903441622512,-3.31800003469365,0.00090664473198615,0.0132719137577887
"RNF26",139.592802638506,2.08580349296589,0.628702209238091,3.31763347148664,0.000907835294227719,0.0132799100421061
"GBA3",14.9759092467479,6.24473596627671,1.88346206381987,3.31556238176186,0.000914589259066507,0.0133612418153646
"GOLGA8G",19.5711038702643,-3.83468124571312,1.15664415222435,-3.31535091267147,0.000915281487770595,0.0133612418153646
"GPR35",160.008276637084,3.6244449164419,1.09323705314879,3.31533303413253,0.000915340034122302,0.0133612418153646
"ATP8A2",32.7716533776077,4.50699642759687,1.35976158417471,3.31454902098321,0.000917910835543671,0.0133798162881122
"RFX2",171.750431094666,-2.60006290681786,0.78443630087268,-3.31456219443861,0.000917867584198338,0.0133798162881122
"FUT2",208.605595915408,3.17249262734766,0.95757789212404,3.31303871302901,0.000922882046937841,0.0134332781563812
"RRM2",157.238868130986,3.31679339959548,1.00109341945593,3.31317071427569,0.000922446569111816,0.0134332781563812
"DTHD1",25.2572417164348,4.27027987744961,1.29097957570101,3.30778267745313,0.000940377533796635,0.0136590002460059
"ORMDL2",217.49292317272,2.1491283888826,0.6496960543483,3.30789816945766,0.00093998982245378,0.0136590002460059
"SYNE1-AS1",86.4059833587011,-1.90737426361449,0.57658851554702,-3.30803374015338,0.000939534895075158,0.0136590002460059
"TUBA1B",12059.5185153781,1.638935377846,0.495515019082278,3.30753925659287,0.000941195192727713,0.013661249378388
"MLYCD",599.305064594036,-1.8699756707877,0.565440259882774,-3.30711447956567,0.000942623610823572,0.0136723541468576
"C1QTNF5",88.0219151144906,2.6224214511399,0.793117555618494,3.30647258097177,0.000944785964794836,0.0136748479777994
"EIF4G2",14014.6104809743,0.729533868132851,0.220628812429311,3.30661195199331,0.000944316077601753,0.0136748479777994
"MFRP",88.0219151144906,2.6224214511399,0.793117555618494,3.30647258097177,0.000944785964794836,0.0136748479777994
"ITGAV",4877.64599812993,1.49217212864642,0.451404065252269,3.30562403733009,0.000947651493152813,0.0136985361944075
"JRKL",144.905074595815,1.8348306496609,0.555068300058037,3.30559437364565,0.0009477518127808,0.0136985361944075
"BCAN",9.57128174090185,5.17697194806374,1.56789437657438,3.30186269267364,0.000960450738026045,0.0138567086318117
"LIMA1",1681.28492819389,1.37142688853852,0.415363543851043,3.3017507406243,0.000960834134940661,0.0138567086318117
"TMC3",24.0350628603412,-2.85814265240798,0.865550909033531,-3.30210808235343,0.000959610859156731,0.0138567086318117
"USP41P",36.996785630556,2.64591569066175,0.801406466666354,3.30159014272506,0.000961384374532568,0.0138567086318117
"IGHG1",14395.4345372931,4.62329291567498,1.40052002165614,3.30112589908416,0.000962976605007632,0.0138699586343901
"SCIN",236.770005090264,2.98744825221107,0.905828116467196,3.29802994398359,0.000973657504991106,0.0140140047733042
"KCNK1",256.785439773622,2.96816342154817,0.900069216546754,3.29770573971629,0.00097478231744178,0.0140204035902251
"WDR25",59.4879312251139,-1.01858327487718,0.308950157575677,-3.29691780340873,0.000977521045778316,0.0140499904285473
"SLFN5",561.891286521137,1.70590220411229,0.51763282829631,3.29558349250556,0.000982175131447104,0.0141070464350218
"ZNF462",1338.66653575811,1.25213700349795,0.380048797882724,3.29467429044293,0.000985358179171735,0.0141429090744489
"CREB3L2",794.273164796178,-1.57562507268894,0.478266646047073,-3.29444899767036,0.000986148387408609,0.0141444011223931
"B4GALT4",392.091586763614,1.67799162989421,0.509398159344596,3.29406692802571,0.000987489827661289,0.0141453151947665
"CLEC11A",139.933930784665,3.06415045383169,0.930210479520586,3.29403992031019,0.000987584715213669,0.0141453151947665
"LOC105447645",181.493457400755,3.13973563220523,0.95326448239588,3.29366685761122,0.000988896278966489,0.0141542647262349
"FAM72B",38.8209109867024,3.85513858206806,1.1706644420342,3.29312008090824,0.000990821477306416,0.0141719788124653
"HAVCR2",121.921185540963,2.30389908758796,0.699840940712669,3.29203245131934,0.000994661336956199,0.0142071828246738
"PDCD6IP",1761.7484887559,0.976387774277358,0.296580562274405,3.29215025688021,0.000994244761894192,0.0142071828246738
"ARPIN",189.847062563527,-1.28535535400076,0.390512841860274,-3.29145476465705,0.000996706448655462,0.0142265350507186
"AATK",264.053010272223,-2.01735699975062,0.612985546199356,-3.29103518387777,0.000998194277710403,0.0142379115971551
"RAD51",79.9105495857004,3.0782640030418,0.935643005220325,3.28999841378276,0.00100187947538577,0.0142805932691397
"NBAT1",11.3086387378679,5.21847947522921,1.58634553205917,3.28962345829871,0.001003215352402,0.0142897523347322
"ADAM20P1",12.6736334502401,-2.1870233602183,0.664882377805261,-3.28933873602957,0.00100423085122918,0.0142913146799102
"LOC155060",217.713858387756,-1.7206495529377,0.523120354560591,-3.28920398133429,0.0010047118029785,0.0142913146799102
"HSD11B1",193.397885506272,3.19322943483794,0.970883230289842,3.28899432518229,0.00100546050879775,0.0142921010667796
"MPZL1",687.419485673178,1.86889463149579,0.568320780557661,3.28845028271173,0.00100740575565294,0.014309882859933
"VPS35",2759.26432131176,1.50816563235368,0.458686786885485,3.28800758049786,0.00100899122632105,0.0143225331719718
"HDAC1",1602.51546027374,1.21638550205992,0.369975808031003,3.2877433487705,0.00100993863248126,0.0143261150406547
"HOXA13",86.2961267364877,8.36831831631597,2.54564237262587,3.2873110560632,0.00101149039918763,0.0143382590217719
"CARNMT1-AS1",19.150314574728,2.8263761046316,0.860247183592092,3.285539503692,0.00101787268209547,0.014418813643072
"IGSF6",119.809194319612,2.24641315095109,0.68380649444269,3.28515913377211,0.00101924787344669,0.0144283776920397
"POTEF",237.537078122285,-4.47403674227488,1.36271476392648,-3.28317918078728,0.00102643402010472,0.0145201314951121
"ARL6IP1",1365.47081271948,1.99443263397595,0.607651572699284,3.28219776526928,0.00103001337708508,0.0145507921282389
"PIERCE2",9.09454801517538,4.78734782026284,1.45851358222838,3.28234709542335,0.00102946800546404,0.0145507921282389
"COL24A1",184.8349459007,4.10416143574715,1.2510648970381,3.28053440350199,0.00103610627659227,0.0146049842828035
"MIR6770-1",3.48074077157045,-4.62883744252806,1.41106866309838,-3.28037718048689,0.00103668390693035,0.0146049842828035
